0.6034166666666667,0.1778279410038923,1.0,20000
0.6792555555555555,1.0,0.01,1000
0.5981444444444445,1.0,0.01,10000
0.6314,1.0,0.01,20000
0.6224777777777778,1.0,0.03162277660168379,1000
0.5867888888888889,1.0,0.03162277660168379,10000
0.5798944444444445,1.0,0.03162277660168379,20000
0.62775,1.0,0.1,1000
0.6342388888888889,1.0,0.1,10000
0.6589777777777778,1.0,0.1,20000
0.6184222222222222,1.0,0.31622776601683794,1000
0.6488388888888889,1.0,0.31622776601683794,10000
0.5884111111111111,1.0,0.31622776601683794,20000
0.5721888888888889,1.0,1.0,1000
0.6192333333333333,1.0,1.0,10000
0.6318055555555555,1.0,1.0,20000
0.6411333333333333,0.001,0.01,1000
0.7421166666666666,0.001,0.01,10000
0.7433333333333333,0.001,0.01,20000
0.7433333333333333,0.001,0.03162277660168379,1000
0.7433333333333333,0.001,0.03162277660168379,10000
0.7433333333333333,0.001,0.03162277660168379,20000
0.7433333333333333,0.001,0.1,1000
0.7433333333333333,0.001,0.1,10000
0.7433333333333333,0.001,0.1,20000
0.7433333333333333,0.001,0.31622776601683794,1000
0.7433333333333333,0.001,0.31622776601683794,10000
0.7433333333333333,0.001,0.31622776601683794,20000
0.7433333333333333,0.001,1.0,1000
0.7433333333333333,0.001,1.0,10000
0.7433333333333333,0.001,1.0,20000
0.7429277777777777,0.005623413251903491,0.01,1000
0.7400888888888889,0.005623413251903491,0.01,10000
0.7400888888888889,0.005623413251903491,0.01,20000
0.7400888888888889,0.005623413251903491,0.03162277660168379,1000
0.7400888888888889,0.005623413251903491,0.03162277660168379,10000
0.7400888888888889,0.005623413251903491,0.03162277660168379,20000
0.7400888888888889,0.005623413251903491,0.1,1000
0.7400888888888889,0.005623413251903491,0.1,10000
0.7400888888888889,0.005623413251903491,0.1,20000
0.7400888888888889,0.005623413251903491,0.31622776601683794,1000
0.7396833333333334,0.005623413251903491,0.31622776601683794,10000
0.7396833333333334,0.005623413251903491,0.31622776601683794,20000
0.7396833333333334,0.005623413251903491,1.0,1000
0.7396833333333334,0.005623413251903491,1.0,10000
0.7396833333333334,0.005623413251903491,1.0,20000
0.25666666666666665,0.03162277660168379,0.01,1000
0.7433333333333333,0.03162277660168379,0.01,10000
0.7433333333333333,0.03162277660168379,0.01,20000
0.5,0.03162277660168379,0.03162277660168379,1000
0.3000611111111111,0.03162277660168379,0.03162277660168379,10000
0.7433333333333333,0.03162277660168379,0.03162277660168379,20000
0.5592111111111111,0.03162277660168379,0.1,1000
0.2570722222222222,0.03162277660168379,0.1,10000
0.7433333333333333,0.03162277660168379,0.1,20000
0.25666666666666665,0.03162277660168379,0.31622776601683794,1000
0.7433333333333333,0.03162277660168379,0.31622776601683794,10000
0.25666666666666665,0.03162277660168379,0.31622776601683794,20000
0.2570722222222222,0.03162277660168379,1.0,1000
0.7433333333333333,0.03162277660168379,1.0,10000
0.7433333333333333,0.03162277660168379,1.0,20000
0.7433333333333333,0.1778279410038923,0.01,1000
0.7433333333333333,0.1778279410038923,0.01,10000
0.6784444444444444,0.1778279410038923,0.01,20000
0.7433333333333333,0.1778279410038923,0.03162277660168379,1000
0.7433333333333333,0.1778279410038923,0.03162277660168379,10000
0.25666666666666665,0.1778279410038923,0.03162277660168379,20000
0.7433333333333333,0.1778279410038923,0.1,1000
0.7433333333333333,0.1778279410038923,0.1,10000
0.7433333333333333,0.1778279410038923,0.1,20000
0.25666666666666665,0.1778279410038923,0.31622776601683794,1000
0.7433333333333333,0.1778279410038923,0.31622776601683794,10000
0.7433333333333333,0.1778279410038923,0.31622776601683794,20000
0.3669777777777778,0.1778279410038923,1.0,1000
0.2692388888888889,0.1778279410038923,1.0,10000
0.7433333333333333,0.1778279410038923,1.0,20000
0.7433333333333333,1.0,0.01,1000
0.7433333333333333,1.0,0.01,10000
0.25666666666666665,1.0,0.01,20000
0.2599111111111111,1.0,0.03162277660168379,1000
0.7433333333333333,1.0,0.03162277660168379,10000
0.25666666666666665,1.0,0.03162277660168379,20000
0.7433333333333333,1.0,0.1,1000
0.7433333333333333,1.0,0.1,10000
0.7433333333333333,1.0,0.1,20000
0.25666666666666665,1.0,0.31622776601683794,1000
0.25666666666666665,1.0,0.31622776601683794,10000
0.7433333333333333,1.0,0.31622776601683794,20000
0.7433333333333333,1.0,1.0,1000
0.6954777777777778,1.0,1.0,10000
0.7433333333333333,1.0,1.0,20000
